ID,Title,Location,Salary,Summary
http://kr.indeed.com/viewjob?jk=6084c350a85a4e58,Industrial Engineer - Korea,BOEING 부산,,"region. Proficiency in programming languages (ie. SQL, Python) Experience programming in Tableau or other data..."
http://kr.indeed.com/viewjob?jk=8a598cf71c518fb7,AI 컨설턴트 및 AI기술 확보 알고리즘 개발,"시스템통합구축,소프트웨어 개발,자료조사처리/물류자동화 컨설팅 등 서울 강서구",,"AI 관련 논문 발표) ② AI/딥러닝 알고리즘 연구개발 프로젝트 경험 ③ Ubuntu Linux, Python, Tensorflow, PyTorch 사용 중상급 이상 - 우대사항(해당 내용 중 1개 이상) : ① AI/머신..."
http://kr.indeed.com/viewjob?jk=be6c1f03fa566f8e,추천 시스템 연구/개발,카카오 4.0 성남 판교역,,"분야 석사 또는 박사 학위 소지자 적어도 하나 이상의 능숙한 프로그래밍 언어가 있으신 분 우대사항 Python, C++, GPU 프로그래밍 숙련자 TensorFlow, PyTorch, implicit 등 머신러닝/추천..."
http://kr.indeed.com/viewjob?jk=b647e33d03c852bb,[Data Science Div - PUBG Studio Analytic...,PUBG 서울,,"data science and visualization libraries in Python or R Strong oral, organizational, and written communication skills..."
http://kr.indeed.com/viewjob?jk=dda4f419ad70cb8a,솔루션 개발 경력사원 채용,한화그룹 4.2 서울,,"Python 및 기타 프로그래밍 언어 능숙자(C/C++/C#/Java/PHP) 윈도우 및 리눅스 운영체제 활용 능숙자 IP 네트워크, 운영체제, 데이터베이스 등 CS 기본 지식 서버사이드스크립트( Python/PHP..."
http://kr.indeed.com/viewjob?jk=ddc8b97dbb54574d,전장부품사업부 신입(석사)/경력사원,LG이노텍 4.1 서울 마곡역,,"컴퓨터/소프트웨어공학 전공자 (신입은 석사, 경력은 학사 이상 학위 소지자) - C/C++/MFC, Python, Matlab 프로그램 가능자 - 영상/신호처리/ISP개발 유경험자 - Business 영어회화 가능자..."
http://kr.indeed.com/viewjob?jk=dbd22d657df6841a,"C, C++, JAVA, PYTHON 프로그래머.",휴먼디지엠 서울 구로구,"연봉 22,000,000원","모집직종, 모집인원, 학력, 전공, 고용형태, 근무예정지, 인근지하철, 직무내용, 경력조건, 필요경력, 자격면허, 병역, 병역특례, 외국어 능력, 컴퓨터 활용, 채용가능 장애유형, 장려금 지급 대상자 채용희망 등 구인정보..."
http://kr.indeed.com/viewjob?jk=ce7849f8b35e1c3e,Technical Enablement Manager,DataDog 서울,,"Kubernetes or Rancher etc.. Scripting languages like Python, Javascript, Ruby, Perl, Go, PHP, or Chef/Puppet etc.. Why You..."
http://kr.indeed.com/viewjob?jk=f014d6c9744121e1,Security Engineer - Ubuntu,Canonical - Jobs 서울,,"new systems and techniques quickly You are skilled in C, Python, and other programming languages You can develop automated..."
http://kr.indeed.com/viewjob?jk=1c4f1c0b625f5abd,데이터 사이언티스트 직군 모집,넷마블 서울 구로구,,"요건 - 관련 분야 경력 3년 이상 - 정형/비정형 데이터 분석 및 모델링 가능 - 통계 분석 도구 (R, Python, Tensorflow 등) 및 SQL 사용 가능 - 다양한 직군의 사람들과 원활한 커뮤니케이션 및 협업..."
http://kr.indeed.com/viewjob?jk=05aa5498d84c58e1,데이터 엔지니어(신입/경력),쏘카 제주도 제주,,"있는 분 • 데이터 분석팀 및 유관 부서와의 원활한 소통을 위한 기본적인 쿼리 작성 능력을 갖춘 분 • Python 또는 Java, Scala, C++, C# 등의 언어를 최소 1개 이상 능숙하게 사용할 수 있는 분 • 대용..."
http://kr.indeed.com/viewjob?jk=5adad8124119dd14,Presales Specialist-Advanced Analytics &...,SAP 4.3 서울,,"Azure, or SAP Cloud Platform Programming expertise in C, C++, Python... R. Data modeling in both SQL & NoSQL Databases..."
http://kr.indeed.com/viewjob?jk=858f63913f5b4feb,"Staff Engineer, Firmware Engineering",Western Digital 서울,,"C / C++ / Python language, debugging... high level languages (e.g., C, C++, Python). Additional Information Because..."
http://kr.indeed.com/viewjob?jk=649ccf047c868778,"금융 데이터 분석 엔진, 로보어드바이저 개발자",에스비씨엔 서울 영등포구,,"시스템, 머신러닝, 자연어처리. 패턴분석 - 다음 언어에서 최소 한 가지 이상 능숙자: Java, C++, Python, JavaScript 우대사항 - 석사이상 컴퓨터공학 (Computer Science) 분야 또는..."
http://kr.indeed.com/viewjob?jk=80dea8b8353c3ee0,System Engineer,Toss 서울 강남구,,"# 자격 요건 - Linux 환경에서 대용량 TPS 운영 경험이 있으신 분 - 스크립트 언어(shell, python, Perl, Ruby 등)를 사용하여 인프라 운영이 가능하신 분 - HTTP, TCP/IP 프로토콜에 대한..."
http://kr.indeed.com/viewjob?jk=094f2d843194ea1f,AppArmor Security Engineer,Canonical - Jobs 서울,,"grasp of Linux security technologies You are skilled in C, Python, and other programming languages You have experience..."
http://kr.indeed.com/viewjob?jk=48e8649952cacbd5,"Solutions Architect, Tanzu Data Services",브이엠웨어코리아 서울 강남구,,"이해Informatica, DataStage 등과 같은 ETL 툴을 활용한 ETL/ELT 경험쉘, Perl/ Python/C 언어에 대한 이해선호 역량고객 환경에 잘 적응하시는 분긴박한 상황에 잘 대처하시는 분정직함과 청렴을..."
http://kr.indeed.com/viewjob?jk=1961cdd73f62c880,"Specialized Solutions Architect III, DW",Amazon Web Services Korea LLC 서울,,"Knowledge... least one or more programing languages... Python, Java and Scala. · Hands on experience leading large..."
http://kr.indeed.com/viewjob?jk=c0e0dfb0e7ae9f7f,연구센터 데이터 엔지니어 경력자,LG전자 3.8 서울특별시,,"Linux 개발 환경에 익숙하고, Python 혹은 Java 등 프로그래밍... 데이터 파이프라인 및 솔루션을 설계하고 구축한 경험 우대 사항 - Python Data & Analytics 라이브러리 경험 (NLTK, Spacy..."
http://kr.indeed.com/viewjob?jk=83f36f280c990457,Data Center Operations Engineer,Amzn Corporate Services Korea 서울,,"vendors · Scripting skills - Bash, Python, Perl, etc. · Project coordination... 스크립팅 기술 - Bash, Python, Perl 등 보유자 · 프로젝트..."
http://kr.indeed.com/viewjob?jk=cae2de07045cfb2b,"Java, Python 영상툴 개발자",에이아이메이커 서울 마곡동,,원하면 가능) 담당업무 - 영상 라벨링 Tool 개발 - Tool 정확성 개선 자격요건 - Java - Python 우대사항 - 관련 개발 경력 - 툴개발 경력 근무조건 - 월~금 AM9:30 ~ PM18:30 복지...
http://kr.indeed.com/viewjob?jk=cd40cf786e32f325,사내 및 서비스 보안 담당자 (경력),네오위즈 대한민국,,"GuardDuty, WAF, VPC Flow Logs 분석 등)이 있으신 분 - 각종 스크립트 언어(Perl, Python, shell script 등)의 활용 능력을 가진 분 - 모바일 게임 앱에 대한 보안 검수 경험이..."
http://kr.indeed.com/viewjob?jk=71c47ac87bb4087e,기술 인턴 인공지능 응용 연구/개발 인턴,써로마인드로보틱스 서울 관악구,,"6개월) (협의) *모집 절차: 서류 à인터뷰(오프라인) *지원 자격: 프로그래밍 언어 활용 능력: Python, C, C++ 중 1가지 이상 데이터구조, 알고리즘 과목 이수 머신러닝과 딥러닝의 기본 개념 이해 머신러닝..."
http://kr.indeed.com/viewjob?jk=fa817f9dde682b00,대기업 영상처리 관련 IP 개발자 (판교),인파트너스 서울,"연봉 60,000,000원 - 70,000,000원","Verification- Mentor Catapult HLS Tool 경험자- Python 가능[근무부서 및 직급/직책]직급/직책: 대리, 과장... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
http://kr.indeed.com/viewjob?jk=2c4c5856662783e7,Data Analyst,IQVIA 서울,,learning / predictive modeling ) • 통계 프로그램 활용 능력 SAS / R / Python 중 최소 1가지 중급 이상의 활용능력 요구 • Communication Basic English...
http://kr.indeed.com/viewjob?jk=ffe6ea49b31384fa,혁신성장 청년인재 집중양성 인공지능 창의융합형 인재 양성과정,에프앤이노에듀 서울,,게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
http://kr.indeed.com/viewjob?jk=5bb4e53f88e6b4ae,[대기업] 클라우드/IoT 플랫폼 개발,비에이블컨설팅그룹 서울,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>시스템프로그래머>사물인터넷(IoT...
http://kr.indeed.com/viewjob?jk=116009dbf59211ed,퍼즐데이터 역량있는 데이터 분석가,주식회사퍼즐데이터 서울 역삼동,,"데이터 마이닝 및 통계분석에 대한 전반적인 이해 3. 관련분야(산업공학, 통계 등) 전공 4. R or Python 사용 능력 * 이런 분은 더욱 좋아요. 1. 프로세스 마이닝 지식 보유자 2. 관련분야 대학원 전공 3..."
http://kr.indeed.com/viewjob?jk=b6dead086316ba8e,신경망 연구 개발자,에스알유니버스 서울 마포구,"연봉 40,000,000원 - 50,000,000원","신입, 경력(연차무관)학력사항: 대학교(4년)졸업직무기술: 딥러닝, Python, TensorFlow, openCV[우대사항]전공계열: 공학계열... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
http://kr.indeed.com/viewjob?jk=2ae69c6f6de2d511,지식콘텐츠 전문기업 PHP 웹개발 담당,인파트너스 서울 서초구,"연봉 70,000,000원 - 80,000,000원","분[ 우대사항 ] • AWS Cloud 서버 환경 유경험자• PHP, Python 개발 경험• IIS, Nginx, Apache 등 WAS 운영 경험... RDBMS, jQuery, CSS, Python, 시스템운영(Was/Web..."
http://kr.indeed.com/viewjob?jk=269f9a96319ef19a,머신러닝 엔지니어 모집,카카오 4.0 성남 판교역,,"델의 성능 검증 및 지속 개선 대규모 로그 데이터 통계 분석을 통한 피쳐 추출 지원자격 #필수사항 Python, Java, C++ 등 언어 중 하나 이상 활용 가능하신 분 TensorFlow/Keras, PyTorch..."
http://kr.indeed.com/viewjob?jk=59db18a2366b2c92,AI 분야 석/박사,LG CNS 3.7 서울,,"이상 (AI 관련 논문 발표) ② AI/딥러닝 알고리즘 연구개발 프로젝트 경험 ③ Ubuntu Linux, Python, Tensorflow, PyTorch 사용 중상급 이상 우대사항(해당 내용 중 1개 이상) ① AI/머신..."
http://kr.indeed.com/viewjob?jk=4f8c645cca3ee4fe,데이터베이스 엔지니어 DBA MySQL MongoDB,500명 / 5000억 매출 중견기업 성남 판교역,,"적인 수준의 프로그래밍 (c, python, golang등)이 가능하신 분... 분 - Backend 프로그래밍 협업 가능하신 분 (Node.js , Python 등) [우대사항] - 대규모/대용량 DB 운영환경을 경험하신 분..."
http://kr.indeed.com/viewjob?jk=c258b214d9872d2b,[어니컴(주)] 백앤드 / 머신러닝 엔지니어 경력자,어니컴 서울 용산구,,"site)의 모델 특화 버전 [자격요건]ㆍ Python, C++, JAVA... 게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신..."
http://kr.indeed.com/viewjob?jk=3503d0387e126788,무료로 교육 받는 IT 취업연계 교육생,휴먼교육센터 서울 강남구,,UI 개발자 데이터베이스 개발자 AI활용 소프트웨어 개발자 JAVA& Python개발자 접수방법 및 접수기간 접수기간 : 2021년 04월 30일까지... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
http://kr.indeed.com/viewjob?jk=f82d43304292790f,Security Engineer,Amazon Web Services Korea LLC 서울,,"C, and C++ · Experience with scripting languages... Python, Perl, or Ruby Amazon Devices designs and engineers high..."
http://kr.indeed.com/viewjob?jk=f9443d7fb97f2c5c,(주)한솔리드텍 기업부설연구소 경력직,한솔리드텍 경기도 의왕,,및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머...
http://kr.indeed.com/viewjob?jk=2745b1d9f08b95d6,[진행중] 우리은행 MyDataACT 전문직(데이터 사이언티스트(데이터...,우리은행 4.5 서울 회현동,,"이터 분석 업무 경력 5년 이상 보유자(관련 서비스 기획, 운영 경력 합산) - 데이터 분석 관련 언어( Python, R 등) 사용 능력 및 분석 결과의 실제 서비스 적용 경험 보유자 - 적극적이고 원만한 커뮤니케이션..."
http://kr.indeed.com/viewjob?jk=2aafa4758d58da3d,"[W컴퓨터학원] C언어, JAVA 기초 강의 진행 강사",더블유컴퓨터아트학원 서울 종로구,,인터넷·IT·통신·모바일·게임>응용프로그래머>VisualC|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|교육·교사·강사·교직원>IT·문화·직업강사>인터넷·IT전문|교육·교사·강사·교직원>IT·문화·직업강사>프로그...
http://kr.indeed.com/viewjob?jk=44f16e94e3e6b589,"Staff Software Engineer, Maps & Navigati...",Tesla 서울,,"industry Fluency in English Proficient in one of C++, Python Experience writing and shipping customer-facing code High..."
http://kr.indeed.com/viewjob?jk=6985dbbbf83fb8c2,RPA Developer ( 1 year contract),UiPath 서울,,"object-oriented programming (C#, C++, VB, .NET, Java, or Python preferred). Those with more experience may be considered..."
http://kr.indeed.com/viewjob?jk=37d376a03259d4bf,"웹개발, Python 외 경력 정규직",헬스브리즈 서울 금천구,"연봉 35,000,000원 - 50,000,000원","어감. (주)헬스브리즈 웹개발, Python 외 경력 정규직 채용 모집부문... 웹개발자기타: 개발도구- Python을 주로 활용하여 Microservice Architecture를 구축- Python 이외 .NET 을 이용한..."
http://kr.indeed.com/viewjob?jk=8f016d624a8a37fb,SENIOR DATA ANALYST,Foot Locker 서울,,"results... R, Python, or comparable... statistical analysis of A/B/N utilizing Python, R, or other comparable statistical..."
http://kr.indeed.com/viewjob?jk=e934bb33ef71dacb,[EY한영] 금융감사본부 Data Analytics 전문 경력직 모집,Ernst & Young 4.0 대한민국,,총계정원장조정 경험자 - Python/R 등 프로그램 언어 활용 능력... PowerBI... Tableau Experience with Python/ R or other programming languages...
http://kr.indeed.com/viewjob?jk=af8d997045710a86,세종) Python 프로그래밍 coding 전문가,신나게달리는자전거 세종특별자치시,"월급 2,500,000원","기술ㆍ알고리즘 고도화자격요건ㆍ Python 프로그래밍 가능ㆍPyTorch... 근무경험, 해당직무 인턴경력ㆍ Python 프로그래밍 고급ㆍNumpy, Pandas, Dlib, OpenCV(for Python) 관련 경험ㆍJulia..."
http://kr.indeed.com/viewjob?jk=5d30d12b06f56d55,통신사프로젝트(SI/PYTHON/6개월/종각역),디와이즈 서울 서대문구,,"스킬: Python,분석설계 가능하신분 주식회사 디와이즈 [통신사 Python 개발자 모집] 모집부문 및 자격요건 모집부문 담당업무 및 자격요건 인원 통신사 PYthon 유지보수 [담당업무] · 통신사 Python 개발..."
http://kr.indeed.com/viewjob?jk=bfe0f5ac4f32ec89,추천 통계분석/데이터사이언티스트,카카오 4.0 성남 판교역,,"통계, 수학 관련 분야의 석사 또는 박사 학위 소지자 숙련된 데이터분석 능력 데이터 사이언스를 위한 언어( Python/R) 를 하나 이상 능숙하게 다룰 수 있으신 분 분석 결과를 설득력있게 전달할 수 있는 분 우대사항..."
http://kr.indeed.com/viewjob?jk=0c4a502533e74aac,"Research Intern, 2021",Google 4.3 서울,,"Algorithmic Foundations of Optimization. Experience with Python, C++ and other general purpose program languages. Preferred..."
http://kr.indeed.com/viewjob?jk=55a19c92c845685e,Developer / Designer recruit,마이뮤직테이스트 서울 논현동,,"language (i.e Python, Ruby, Java, .Net... High proficiency in Python... knowledge... least one Python web framework..."
http://kr.indeed.com/viewjob?jk=089931931a0474d5,소형전지사업부/기술혁신센터,삼성SDI 3.9 충청남도 천안,,"천안 전공분야 - 컴퓨터/시스템 전자/전기 기계/산공 전문지식 - Java, C#, C++, Python - Oracle (PL/SQL) - Automod, VisualComponent - 통신프로그래밍 경험..."
http://kr.indeed.com/viewjob?jk=be95b5718905880f,AI/빅데이터/클라우드 분야 (인재 Pool),LG유플러스 3.8 서울,,"의미한 인사이트 발굴 - R, Python, SQL 등 Statistics... 등)의 다양한 솔루션을 활용하여 서비스 개발 경험자 2) Java, Python 등 프로그래밍 개발 경험 보유자 3) Container 기반 서비스..."
http://kr.indeed.com/viewjob?jk=7cb5c3076d1701db,"Field Applications Engineer, Audio",Dolby 서울,,"High level or detailed knowledge of SOC design. C/C++, python coding skills. Knowledge of music, audio/video production..."
http://kr.indeed.com/viewjob?jk=0b13f40659a2d097,[의료원]신규 교직원(정규직),고려대학교의료원 4.0 대한민국,,"경력 보유자 우대 전산관련 자격증(정보처리기사, DB 등) 소지자 우대 데이터 분석 툴(R, Python, SPSS 등) 운용 가능자 우대 사원 (사서) 0명 문헌정보학과 학사학위 이상 소지자 정사..."
http://kr.indeed.com/viewjob?jk=6dd6df0289d55d06,Support Engineer,Microsoft 4.2 서울,,"script-based development environments and tools (PERL, Python, Ruby, PhP, etc.) • Experience in Core Linux administration..."
http://kr.indeed.com/viewjob?jk=ce34ff03a6fc4bab,한림대학교성심병원 빅데이터센터 경력직 채용공고,한림대학교성심병원 대한민국,,"1명 - 응시자격 가. 관련업무 학사 이상 학위 취득자 나. NoSQL, Oracle, Sybase, R, Python 가능자 우대 다. Common Data Model 경험자 우대 라. 서버관리/정보보안, 텍스트마이닝 경험..."
http://kr.indeed.com/viewjob?jk=f069d006ba3ffa5a,(신입/경력) AR&AI 엔지니어,플레이스에이 성남 분당구,,"Engine 중 1개 이상 능숙하게 다룰 수 있다 - C, C++, Python 등 프로그래밍 언어 중 1개 이상 능숙하게 다룰 수 있다... 다룰 수 있다 - C, C++, Python 등 프로그래밍 언어 중 1개..."
http://kr.indeed.com/viewjob?jk=7167a9017f74cb92,프로그래머 신입/경력 정규직,스타플러스 서울 서초구,,용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
http://kr.indeed.com/viewjob?jk=7d155eed9eceae77,[빅데이터 분석] 인턴,레드테이블 서울 종로구,"월급 2,000,000원","음식.관광 분야에 배경지식을 갖추신 분 Python, R, SQL, 통계프로그램... 서서류전형, 면접전형/ 우대사항음식.관광 분야에 배경지식을 갖추신 분 Python, R, SQL, 통계프로그램 등을 활용하여 데이터 정제, 분석, 모델..."
http://kr.indeed.com/viewjob?jk=1806287902a1a36e,[데이터센터] (경력/신입) 카카오 데이터센터 Data Scientist...,카카오 4.0 성남 판교역,,"않고, 기술이 비즈니스 가치로 변모할 수 있는 그 가능성에 집중합니다. 지원자격 필수사항 Go, Python, Scala, Java, C/C++ 중 하나 이상의 언어에 능숙하신 분 SQL 또는 HiveQL에 능숙하신..."
http://kr.indeed.com/viewjob?jk=c3e5096601b8cad3,연계형 학사 신입 인턴십 수시,실리콘웍스 대전 유성구,,"압축 알고리즘 개발 - 정량/정성 화질 분석 및 평가 - Implementation:C, Matlab, python Modeling, window programming skill (C#, MFC,etc. ) - 개발/양산..."
http://kr.indeed.com/viewjob?jk=2b2dcd3ffe3d53df,카카오 데이터의 가치를 발굴할 데이터 분석가 모집,카카오 4.0 성남 판교역,,"기술 통계량 이해 및 해석) 데이터 분석 업무를 수행할 수 있는 언어 스킬 필수 SQL 필수 R 또는 Python을 다룰 수 있는 분 (SAS, SPSS, GA, tableau 등 통계 툴만 사용 가능한 경우 제외) 하둡..."
http://kr.indeed.com/viewjob?jk=376018f2d418c088,2021년 소프트웨어 개발자 병역특례,엠더블유스토리 서울 성북구,,게임>웹프로그래머>AJAX|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신... 터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
http://kr.indeed.com/viewjob?jk=641ae0914b7eb183,농업정책보험금융원 신규직원,농업정책보험금융원 서울,,"제출 통계 패키지*를 활용하여 통계, 응용통계 및 데이터 분석 업무 경력이 1년 이상인 자 * SAS, R, python 등 * 경력증명서(담당업무 혹은 소속부서로 업무 추정이 가능할 경우 소속부서가 명시되어야 함) 제출..."
http://kr.indeed.com/viewjob?jk=464ad076ec3e1fa0,CHC – Business intelligence - TOM_2136,Sanofi 4.1 서울,,"degree in related field Business-level experience with R, Python Experience owning the analytics and performance of a large..."
http://kr.indeed.com/viewjob?jk=d17da0baecf05910,데이터 분야 경력,LG CNS 3.7 서울,,"해가 뛰어난 자 - R, Python, SAS, SQL 등 활용 역량 우대사항(해당 내용 중 1개 이상) - ML/DL 경험 인력 우대 - 관련 분야 석사 이상 학위 소지자 우대 - R, Python등 데이터분석 모델링 경험..."
http://kr.indeed.com/viewjob?jk=ee9712110ac151a2,(주)솔리메틱스 - Python 프로그램 개발자,솔리메틱스 강원도 춘천,"연봉 25,000,000원 - 40,000,000원",직무내용] Python 프로그래밍 개발자Java + Python 개발 경력자 (우대) [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후) 6시 00분 주소정근로시간 : 40시간 [급여조건] - 연봉...
http://kr.indeed.com/viewjob?jk=5d6fe86a441b59ba,Data Science Intern,Ace I&M Consulting 서울 중구,"월급 1,800,000원","projects on a time-series data. • Proficiency in SQL, Python, R (not required), MATLAB (not required), Java (not required..."
http://kr.indeed.com/viewjob?jk=57bb567ca6eeaca1,연구소 개발부문 연구원 직원 (회로설계/하드웨어설계/머신비전/이미지프로세...,모든 경기도 광명,"연봉 42,000,000원 - 46,000,000원","프로그래밍 가능자 우대S/W 설계 부문 : - OPEN CV, TENSORFLOW, YOLO, CUDA/ Python, C++, C WindowsGUL APL, MFC Lib 활용 가능자. 머신비전/ 영상처리 개발자* 전기..."
http://kr.indeed.com/viewjob?jk=c50980a13561ae0d,기술연구소 웹개발(JAVA/ASP/Python) 및 웹디자이너,엔잡얼라이언스 서울 금천구,"월급 2,000,000원","직무내용] Java 기반 웹개발, 모바일웹개발 및 유지보수 Python 및 AI 개발자, 딥러닝/머신러닝 활용, TensorFlow 활용웹디자인 웹퍼블리싱ASP, MS-SQL기반 웹프로그램 개발 [근무시간 및 형태] 주 5일..."
http://kr.indeed.com/viewjob?jk=aac8e9355cb855ac,[인재풀] 아티스트,Electronic Arts 서울,,Maya or 3D Max등의 아트웍 툴 사용 경험 Max script 또는 Mel Script의 사용 경험 C# 또는 Python 언어에 대한 이해 및 활용 능력 아트웍 관련 툴 제작 또는 플러그인 제작 경험
http://kr.indeed.com/viewjob?jk=fb7671cb525c01d4,2021년 5월 경력사원,세메스 천안 서북구,,"역량 (C++, Python, Vision Library 등) AI... 머신러닝, 데이터마이닝 기반 데이터 분석 시스템 개발 경력 Python, R, SAS 등 프로그래밍 경력 부품 표준화 Etch/물류..."
http://kr.indeed.com/viewjob?jk=c30199c246d18ea8,[정규직] 웹개발자 경력직,링크프라이스 서울 금천구,,"Crawling 개발 가능하신 분▶ Python 언어 사용 가능하신 분※개발환경 : Java, JSP, Spring, MyBatis, jQuery, DHTMLX, MSSQL, MariaDB, Python, C#.net 0 명..."
http://kr.indeed.com/viewjob?jk=979279a9428ebc27,Data Mining Specialist,Thermo Fisher Scientific 3.5 서울,,"Preferably understanding of analytics and business intelligence technologies... R, Python, Power BI or MS AI solutions"
http://kr.indeed.com/viewjob?jk=2b9e604e63e7e46d,[카카오커머스] 기술직군,카카오커머스 성남 분당구,,"우대사항 - 전자금융 감독규정, PCIDSS에 대한 실무 경험이나 이해도가 높으신 분 - JAVA, Python, shell script 등 개발 역량을 갖추신 분 - 웹/앱 취약점 진단 및 모의해킹 역량을 갖추신..."
http://kr.indeed.com/viewjob?jk=69f4620cb92eaa59,Intern - Research (Data Analysis),United Nations ESCAP 대전,,"analysis tools or programming languages (e.g. STATA, R, Python, etc... data visualization software (e.g. Tableau..."
http://kr.indeed.com/viewjob?jk=9acc17c535b42959,2021년 (신입) 전문연구요원 모집,NHN 4.4 성남 판교역,,"병역특례 전문연구요원 - Python/C++/Java/C# 개발 경험... 유연한 사고와 원활한 커뮤니케이션 능력 우대 - C/C++, Python 등 개발 숙련자 우대 공통지원자격(필수) - 해당 분야 석사 이상..."
http://kr.indeed.com/viewjob?jk=aa13332a8009c705,Application Engineer Korea,IMS Nanofabrication 경기도 화성,,"You are committing to support the team in challenging situations. Python, Office solutions and Linux experience is beneficial..."
http://kr.indeed.com/viewjob?jk=0f7993638aee82bd,Deep Learning Researcher (Intern),Qualcomm Korea YH 서울,,"Adversarial attacks, examples Minimum Qualifications • Python Programming • Deep learning with hands-on experience of deep..."
http://kr.indeed.com/viewjob?jk=d508fe23e877b560,[한양대 에리카]기업부설연구소 연구원(신입/경력/인턴),워너버스이노베이션 안산 상록구,,NET|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머...
http://kr.indeed.com/viewjob?jk=35ba221c73ad31a2,Data Engineer,Barbaricum 경기도 평택,,"data APIs, data modeling, and data warehousing solutions. R, Python, Ruby, C++, Perl, Java, SAS, SPSS, and Matlab. Strong..."
http://kr.indeed.com/viewjob?jk=abbb8df34c660e0a,"빅데이터, (AI)인공지능 외 신입/경력 인턴 (정규직전환)",스칼라웍스 서울 금천구,,인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝
http://kr.indeed.com/viewjob?jk=dfb20fa220f3c478,"빅데이터, 인공지능(AI) 외 신입/경력 인턴",스칼라웍스 대한민국,,인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝
http://kr.indeed.com/viewjob?jk=ac9068957c550cb3,데이터 전문가(모델러/분석가/엔지니어) 모집,카카오 4.0 성남 판교역,,대용량 데이터를 효율적으로 사용하기 위한 기반 데이터 가공 지원자격 데이터 사이언스를 위한 언어(R/ Python/Scala) 및 도구(scikit-learn/Spark MLlib/Tensorflow/Pytorch 등)를...
http://kr.indeed.com/viewjob?jk=f227e4e5212e6198,웹개발 및 서버개발자 신입/경력 정규직,큰사람커넥트 서울 구로구,,백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI...
http://kr.indeed.com/viewjob?jk=e4e7e2e0d73f981f,Data Scientist,Barbaricum 경기도 평택,,"Tools, and Techniques Demonstrated proficiency with R or Python, and SQL to manipulate data and draw insights from large..."
http://kr.indeed.com/viewjob?jk=6fc2719750916dd3,Deep Learning Engineer,Intel 4.1 서울,,MxNet - Strong programming skills with C/C++ and Python - Experiences in programming and testing on Linux environment...
http://kr.indeed.com/viewjob?jk=8248de2f3c41ef06,Data Analyst,Barbaricum 경기도 평택,,"3 years of experience. Documented proficiency with R or Python, and SQL to manipulate data and draw insights from large..."
http://kr.indeed.com/viewjob?jk=0064deb5fa9cbce0,데이터 사이언티스트 모집,카카오 4.0 성남 판교역,,"양한 실험을 통해 알고리즘을 개선합니다. 지원자격 지원자격 하나 이상의 프로그래밍 언어에 익숙한 분( Python, Java, C/C++, Scala 등) 머신러닝/딥러닝 오픈소스를 이용하여 1년 이상 특정 서비스에 모델..."
